EMPLOYER,JOB TITLE,BASE SALARY,LOCATION,SUBMIT DATE,START DATE,CASE STATUS
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"MOUNT LAUREL, NJ",9/20/13,9/20/13,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"CORVALLIS, OR",9/25/13,9/25/13,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"WAUKESHA, WI",10/19/13,10/19/13,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"GREENVILLE, SC",10/21/13,10/22/13,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"NASHVILLE, TN",10/24/13,10/24/13,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"CHICAGO, IL",10/29/13,10/29/13,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"CUMBERLAND, RI",11/26/13,11/26/13,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"LINCOLN, RI",11/26/13,11/26/13,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"WOONSOCKET, RI",11/26/13,11/26/13,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"PHOENIX, AZ",12/1/13,12/2/13,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"PAINTED POST, NY",12/5/13,12/5/13,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"FORT LAUDERDALE, FL",12/16/13,12/16/13,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"JACKSONVILLE, FL",12/17/13,12/17/13,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"INDIANOLA, PA",12/23/13,12/23/13,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"NASHVILLE, TN",12/26/13,12/26/13,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"WARRENVILLE, IL",1/9/14,1/9/14,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"TULSA, OK",1/10/14,1/10/14,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"WOODLAND HILLS, CA",1/14/14,7/1/14,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"SCHAUMBURG, IL",1/15/14,7/1/14,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"LAS VEGAS, NV",1/16/14,1/16/14,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"MILWAUKEE, WI",1/24/14,7/1/14,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"MOUNT LAUREL, NJ",1/24/14,7/1/14,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"PAWTUCKET, RI",1/24/14,1/24/14,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"TULSA, OK",1/24/14,7/1/14,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"LOS ANGELES, CA",1/27/14,7/1/14,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"NORTHBROOK, IL",1/29/14,7/1/14,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"EL SEGUNDO, CA",1/31/14,7/1/14,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"CHICAGO, IL",2/2/14,7/1/14,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"CHICAGO, IL",2/4/14,7/1/14,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"BUFFALO, NY",2/4/14,2/4/14,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"BENTONVILLE, AR",2/4/14,7/1/14,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"MOUNT LAUREL, NJ",2/9/14,7/1/14,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"GREENVILLE, SC",2/9/14,2/9/14,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"WOODLAND HILLS, CA",2/11/14,2/11/14,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"TULSA, OK",2/13/14,7/1/14,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"TULSA, OK",2/14/14,7/1/14,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"FRANKLIN, TN",2/14/14,7/1/14,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"SCHAUMBURG, IL",2/14/14,7/1/14,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"FINDLAY, OH",2/17/14,7/1/14,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"WOONSOCKET, RI",2/22/14,2/22/14,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"TULSA, OK",2/24/14,7/1/14,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"MOUNT LAUREL, NJ",2/26/14,7/1/14,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"OAKBROOK TERRACE, IL",3/1/14,7/1/14,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"CHICAGO, IL",3/6/14,7/1/14,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"EL SEGUNDO, CA",3/6/14,3/6/14,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"MENOMONEE FALLS, WI",3/8/14,7/1/14,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"MOON TOWNSHIP, PA",3/11/14,3/11/14,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"MILWAUKEE, WI",3/13/14,3/13/14,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"JACKSONVILLE, FL",3/14/14,7/1/14,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"BENTON HARBOR, MI",3/19/14,7/1/14,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"OAKBROOK TERRACE, IL",3/21/14,7/1/14,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"EL SEGUNDO, CA",3/25/14,7/1/14,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"WOONSOCKET, RI",4/2/14,4/2/14,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"PAINTED POST, NY",4/16/14,4/16/14,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"PAINTED POST, NY",4/16/14,4/16/14,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"EL SEGUNDO, CA",4/21/14,4/21/14,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"CHANDLER, AZ",4/25/14,4/25/14,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"DUNCAN, SC",5/5/14,5/5/14,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"ROLLING MEADOWS, IL",5/20/14,5/20/14,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"CANONSBURG, PA",5/26/14,5/26/14,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"MILWAUKEE, WI",6/12/14,6/12/14,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"SCOTTSDALE, AZ",6/16/14,6/16/14,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"REDMOND, WA",7/2/14,7/2/14,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"REDMOND, WA",7/4/14,7/4/14,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"REDMOND, WA",7/7/14,7/7/14,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"SYRACUSE, NY",7/11/14,7/11/14,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"PAINTED POST, NY",7/14/14,7/14/14,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"ROCHESTER, NY",7/14/14,7/14/14,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"FORT LAUDERDALE, FL",7/15/14,7/15/14,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"BELLEVUE, WA",7/15/14,7/15/14,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"FRANKLIN, TN",7/18/14,7/18/14,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"GREENVILLE, SC",7/30/14,7/30/14,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"MOUNT LAUREL, NJ",8/1/14,8/1/14,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"MOUNT LAUREL, NJ",8/1/14,8/1/14,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"TULSA, OK",8/4/14,8/4/14,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"BELLEVUE, WA",8/11/14,8/11/14,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"SYRACUSE, NY",8/11/14,8/11/14,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"PAINTED POST, NY",8/12/14,8/12/14,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"ISSAQUAH, WA",8/13/14,8/13/14,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"ISSAQUAH, WA",8/14/14,8/14/14,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"SCOTTSDALE, AZ",9/22/14,9/22/14,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"SCOTTSDALE, AZ",9/22/14,9/22/14,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"EL SEGUNDO, CA",5/6/14,5/6/14,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"FLORHAM PARK, NJ",2/13/13,2/13/13,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"SIDNEY, OH",2/15/13,2/15/13,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"LINCOLNSHIRE, IL",2/15/13,8/5/13,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"WOODLAND HILLS, CA",2/18/13,8/5/13,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"LOS ANGELES, CA",2/26/13,8/5/13,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"NASHVILLE, TN",2/27/13,2/27/13,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"CALABASAS, CA",2/27/13,8/5/13,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"FARMINGTON HILLS, MI",3/1/13,8/5/13,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"NASHVILLE, TN",3/4/13,8/5/13,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"GREENSBORO, NC",3/6/13,8/5/13,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"GRAND RAPIDS, MI",3/6/13,8/5/13,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"GREENVILLE, SC",3/9/13,3/9/13,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"MILWAUKEE, WI",3/8/13,8/5/13,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"NORTHBROOK, IL",3/12/13,8/5/13,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"SCOTTS VALLEY, CA",3/14/13,8/5/13,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"WARREN, MI",3/16/13,8/5/13,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"VERNON HILLS, IL",3/15/13,8/5/13,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"PITTSBURGH, PA",3/18/13,8/5/13,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"BROOKFIELD, WI",3/19/13,8/5/13,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"BOISE, ID",3/19/13,8/5/13,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"LEXINGTON, KY",3/19/13,8/5/13,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"LAKE FOREST, IL",3/19/13,8/5/13,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"DUBUQUE, IA",3/19/13,8/5/13,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"ROCHESTER, NY",3/19/13,8/5/13,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"CORVALLIS, OR",3/19/13,8/5/13,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"DUNCAN, SC",3/19/13,8/5/13,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"NASHVILLE, TN",3/19/13,8/5/13,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"MILWAUKEE, WI",3/19/13,8/5/13,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"MENOMME FALLS, WI",3/19/13,8/5/13,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"FLORHAM PARK, NJ",3/19/13,8/5/13,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"FARMINGTON HILLS, MI",3/20/13,8/5/13,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"LOS ANGELES, CA",3/20/13,8/5/13,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"LAS VEGAS, NV",3/22/13,8/5/13,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"FARMINGTON HILLS, MI",3/22/13,8/5/13,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"SCOTTS VALLEY, CA",3/22/13,8/5/13,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"JUNO BEACH, FL",3/22/13,8/5/13,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"NASHVILLE, TN",3/26/13,8/5/13,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"MIRAMAR, FL",3/26/13,3/26/13,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"MENOMONEE FALLS, WI",3/26/13,3/26/13,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"HOLLAND, MI",3/26/13,8/5/13,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"NASHVILLE, TN",3/26/13,8/5/13,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"MONTEREY PARK, CA",3/27/13,8/5/13,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"LOS ANGELES, CA",3/27/13,8/5/13,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"LOS ANGELES, CA",4/1/13,4/1/13,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"EAST HANOVER, NJ",4/2/13,4/2/13,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"PARMA, OH",4/5/13,4/5/13,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"GREENSBORO, NC",4/10/13,4/10/13,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"MAUMEE, OH",4/12/13,4/12/13,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"HOFFMAN ESTATES, IL",4/16/13,4/16/13,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"HOFFMAN ESTATES, IL",4/17/13,4/17/13,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"BOCA RATON, FL",4/25/13,4/25/13,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"OAK BROOK, IL",4/26/13,4/26/13,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"FRANKLIN, WI",5/2/13,5/2/13,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"ROCHESTER, NY",5/7/13,5/7/13,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"WOODLAND HILLS, CA",5/14/13,5/14/13,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"DUNCAN, SC",5/20/13,5/20/13,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"EL SEGUNDO, CA",5/29/13,5/29/13,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"LAS VEGAS, NV",6/4/13,6/4/13,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"MONTEREY PARK, CA",6/6/13,6/6/13,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"FRANKLIN, TN",6/12/13,6/12/13,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"EL SEGUNDO, CA",6/13/13,6/13/13,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"WAUKEGAN, IL",7/8/13,7/8/13,DENIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"FRANKLIN, TN",7/8/13,7/8/13,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"WAUKEGAN, IL",7/8/13,7/8/13,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"NASHVILLE, TN",7/9/13,7/9/13,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"TORRANCE, CA",7/10/13,7/10/13,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"PHOENIX, AZ",7/11/13,7/11/13,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"MENOMONEE FALLS, WI",7/12/13,7/12/13,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"FRANKLIN, TN",7/12/13,7/12/13,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"BROOKFIELD, WI",7/15/13,7/15/13,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"TULSA, OK",7/15/13,7/15/13,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"LAKE FOREST, IL",7/16/13,7/16/13,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"BRENTWOOD, TN",7/16/13,7/16/13,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"NASHVILLE, TN",7/18/13,7/18/13,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"LOS ANGELES, CA",7/19/13,7/19/13,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"LOS ANGELES, CA",7/23/13,7/23/13,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"PHOENIX, AZ",7/23/13,7/23/13,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"EL SEGUNDO, CA",7/26/13,7/26/13,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"SCHAUMBURG, IL",7/26/13,7/26/13,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"EL SEGUNDO, CA",7/29/13,7/29/13,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"IRVINE, CA",7/31/13,7/31/13,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"HOFFMAN ESTATES, IL",8/2/13,8/2/13,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"SCOTTS VALLEY, CA",8/2/13,8/2/13,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"SCOTTS VALLEY, CA",8/7/13,8/7/13,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"ROLLING MEADOWS, IL",8/8/13,8/8/13,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"WAUKESHA, WI",8/21/13,8/21/13,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"ANAHEIM, CA",8/21/13,8/21/13,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"HOLLAND, MI",8/26/13,8/26/13,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"BENTONVILLE, AR",8/26/13,8/26/13,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"BUFFALO GROVE, IL",9/2/13,9/2/13,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60000,"MOUNT LAUREL, NJ",9/12/13,9/12/13,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60050,"CAMDEN, NJ",2/15/17,2/15/17,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60050,"MOUNT LAUREL, NJ",3/6/17,3/7/17,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60091,"DEERFIELD, IL",10/13/14,10/13/14,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60091,"WAUKEGAN, IL",10/31/14,10/31/14,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60091,"DEER PARK, IL",11/7/14,11/7/14,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60091,"DEERFIELD, IL",12/18/14,6/19/15,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60091,"DEERFIELD, IL",12/18/14,6/19/15,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60091,"VERNON HILLS, IL",1/16/15,1/16/15,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60091,"VERNON HILLS, IL",3/2/15,3/2/15,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60091,"BUFFALO GROVE, IL",3/13/15,6/18/15,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60091,"BUFFALO GROVE, IL",3/16/15,6/18/15,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60091,"VERNON HILLS, IL",3/27/15,3/27/15,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60091,"VERNON HILLS, IL",4/29/15,4/29/15,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60174,"ALBUQUERQUE, NM",2/5/14,2/5/14,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60341,"ROCHESTER, NY",7/31/13,7/31/13,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60486,"FOUNTAIN VALLEY, CA",12/1/15,12/1/15,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60486,"IRVINE, CA",1/30/16,1/30/16,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60486,"IRVINE, CA",4/26/16,4/26/16,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60486,"FOUNTAIN VALLEY, CA",6/27/16,6/27/16,WITHDRAWN
WIPRO LIMITED,ARCHITECT LEVEL 2,60486,"FOUNTAIN VALLEY, CA",6/28/16,6/28/16,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60486,"IRVINE, CA",7/31/15,7/31/15,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60507,"BOISE, ID",11/22/13,11/22/13,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60507,"BOISE, ID",3/18/14,3/18/14,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60528,"ERIE, PA",11/7/12,11/7/12,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60611,"MAUMEE, OH",2/20/14,2/20/14,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60611,"MAUMEE, OH",7/11/13,7/11/13,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60694,"GREENSBORO, NC",10/18/16,10/18/16,WITHDRAWN
WIPRO LIMITED,ARCHITECT LEVEL 2,60694,"GREENSBORO, NC",10/21/16,10/21/16,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60694,"GREENSBORO, NC",2/4/17,2/4/17,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60736,"MOON TOWNSHIP, PA",1/16/15,1/16/15,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60736,"MOON TOWNSHIP, PA",1/21/15,6/18/15,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60736,"INDIANOLA, PA",3/11/15,3/11/15,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60736,"CANONSBURG, PA",7/4/14,7/4/14,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60736,"CANONSBURG, PA",7/10/14,7/10/14,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60778,"HOUSTON, TX",9/25/13,9/25/13,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60778,"THE WOODLANDS, TX",1/15/14,1/15/14,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60778,"HOUSTON, TX",1/16/14,7/1/14,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60778,"HOUSTON, TX",1/16/14,1/16/14,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60778,"THE WOODLANDS, TX",1/21/14,7/1/14,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60778,"HOUSTON, TX",1/28/14,1/28/14,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60778,"HOUSTON, TX",1/31/14,7/1/14,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60778,"HOUSTON, TX",2/3/14,7/1/14,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60778,"HOUSTON, TX",2/20/14,7/1/14,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60778,"HOUSTON, TX",3/13/14,3/13/14,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60778,"HOUSTON, TX",3/13/14,3/13/14,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60778,"HOUSTON, TX",3/18/14,7/1/14,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60778,"HOUSTON, TX",3/20/14,7/1/14,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60778,"HOUSTON, TX",4/25/14,4/25/14,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60778,"HOUSTON, TX",5/6/14,5/6/14,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60778,"HOUSTON, TX",5/8/14,5/9/14,CERTIFIED
WIPRO LIMITED,ARCHITECT LEVEL 2,60778,"HOUSTON, TX",7/18/13,7/18/13,CERTIFIED
